request_number,date_unloading,volume_unloaded
273970,2023-10-16,30.0
219690,2023-11-10,30.0
279745,2023-10-17,30.0
58166,2024-02-02,29.9073
49456,2024-03-28,30.0
80323,2024-02-21,30.0
279644,2023-10-16,30.0
290483,2023-10-22,30.0
161931,2023-12-06,30.0
110712,2024-01-15,29.7864
99331,2024-01-10,30.0
24669,2024-03-13,30.0
308549,2023-11-01,30.0
97234,2024-03-01,30.0
200102,2023-12-29,30.0
22148,2024-03-12,29.7897
74628,2024-02-14,30.0
33050,2024-03-18,29.802
84732,2024-02-21,30.0
140189,2024-01-27,30.0
105803,2024-01-13,30.0
47769,2024-03-27,29.799
114549,2024-01-16,30.0
225381,2023-11-14,30.0
90940,2024-02-25,29.7957
9042,2024-03-04,29.769
253224,2023-10-02,30.0
103605,2024-01-12,30.0
212368,2023-11-05,29.7861
115357,2024-01-16,29.9073
297936,2023-10-26,30.0
229457,2023-11-17,30.0
87076,2024-02-23,30.0
16848,2024-03-10,29.8782
146494,2024-01-29,30.0
266788,2023-10-10,29.8041
179249,2023-12-17,30.0
186646,2023-12-23,30.0
150625,2024-01-31,30.0
76996,2024-02-15,30.0
118835,2024-01-18,30.0
265175,2023-10-09,30.0
261372,2023-10-07,30.0
160834,2023-12-08,30.0
301904,2023-10-28,30.0
275324,2023-10-14,30.0
48023,2024-03-27,29.894099999999998
287149,2023-10-20,29.907899999999998
124462,2024-01-20,30.0
212417,2023-11-05,30.0
170184,2023-12-11,30.0
183598,2023-12-19,30.0
66221,2024-02-08,30.0
72212,2024-02-12,30.0
37607,2024-03-21,30.0
108363,2024-01-14,30.0
291532,2023-10-23,30.0
273790,2023-10-13,30.0
304909,2023-10-30,30.0
204015,2023-12-31,30.0
110691,2024-01-16,30.0
129413,2024-01-22,30.0
266365,2023-10-09,30.0
157186,2023-12-04,29.867099999999997
14690,2024-03-08,29.8395
172684,2023-12-13,30.0
288916,2023-10-21,29.7909
60608,2024-02-04,30.0
151238,2024-01-31,30.0
281798,2023-10-18,30.0
118550,2024-01-19,29.8083
241112,2023-11-24,30.0
244445,2023-11-26,30.0
85079,2024-02-24,30.0
4364,2024-03-03,30.0
12705,2024-03-06,30.0
263244,2023-10-08,29.816100000000002
147595,2024-01-30,30.0
294826,2023-10-25,30.0
205424,2024-01-01,30.0
225246,2023-11-14,29.8932
95695,2024-02-29,30.0
12135,2024-03-06,30.0
128001,2024-01-22,30.0
141779,2024-01-29,30.0
262282,2023-10-07,30.0
206741,2023-11-02,30.0
225714,2023-11-14,30.0
230984,2023-11-18,29.811600000000002
190281,2023-12-23,30.0
121019,2024-01-22,30.0
195181,2023-12-26,30.0
41904,2024-03-23,30.0
19150,2024-03-10,29.8776
46668,2024-03-26,30.0
299915,2023-10-27,30.0
127105,2024-01-21,30.0
63575,2024-02-06,30.0
49531,2024-03-30,29.8419
211116,2023-11-05,30.0
86972,2024-02-22,30.0
198505,2023-12-28,30.0
175590,2023-12-16,30.0
287250,2023-10-20,29.8533
184696,2023-12-20,29.8581
131628,2024-01-26,30.0
46683,2024-03-26,30.0
157684,2023-12-04,29.8737
228039,2023-11-16,30.0
25038,2024-03-14,30.0
219422,2023-11-10,30.0
172329,2023-12-12,30.0
305285,2023-10-30,30.0
163681,2023-12-07,30.0
176933,2023-12-17,30.0
104453,2024-01-12,30.0
141506,2024-01-27,30.0
4053,2024-03-02,30.0
163776,2023-12-07,30.0
248374,2023-11-29,29.819399999999998
100091,2024-01-13,30.0
249636,2023-11-30,30.0
305048,2023-10-30,30.0
76750,2024-02-15,30.0
106553,2024-01-13,30.0
122867,2024-01-19,30.0
301932,2023-10-28,30.0
229538,2023-11-17,30.0
259902,2023-10-06,30.0
259433,2023-10-07,30.0
62407,2024-02-05,30.0
264436,2023-10-08,30.0
160126,2023-12-05,30.0
10438,2024-03-08,30.0
269047,2023-10-11,30.0
301756,2023-10-28,30.0
90935,2024-02-27,29.8449
204055,2023-12-31,29.793899999999997
202995,2024-01-02,30.0
83459,2024-02-22,30.0
87387,2024-02-23,30.0
153149,2024-02-01,30.0
259465,2023-10-06,30.0
241799,2023-11-27,30.0
145456,2024-01-29,30.0
110667,2024-01-15,30.0
100925,2024-01-11,30.0
141947,2024-01-28,30.0
91947,2024-02-26,30.0
50111,2024-03-30,30.0
41455,2024-03-23,30.0
87039,2024-02-23,30.0
272205,2023-10-13,29.8287
24584,2024-03-13,30.0
173139,2023-12-13,30.0
137325,2024-01-26,30.0
47553,2024-03-27,30.0
101244,2024-01-11,29.8038
79576,2024-02-17,30.0
267136,2023-10-10,30.0
237271,2023-11-22,30.0
52417,2024-03-30,30.0
86631,2024-02-22,29.895000000000003
33548,2024-03-19,29.820899999999998
116816,2024-01-19,30.0
193345,2023-12-25,29.7924
9274,2024-03-05,30.0
142772,2024-01-31,30.0
120070,2024-01-18,30.0
62138,2024-02-06,30.0
129846,2024-01-22,30.0
264972,2023-10-09,29.841
305549,2023-10-31,29.7837
217886,2023-11-09,29.7618
184269,2023-12-19,30.0
111202,2024-01-15,30.0
217017,2023-11-11,29.855999999999998
19006,2024-03-10,30.0
114830,2024-01-16,30.0
287073,2023-10-20,29.7837
292249,2023-10-23,30.0
51742,2024-03-29,29.791800000000002
4538,2024-03-02,29.796
14506,2024-03-07,30.0
295091,2023-10-25,29.8431
64075,2024-02-07,30.0
272046,2023-10-12,30.0
305028,2023-10-30,29.8242
255282,2023-10-03,29.7669
253104,2023-10-02,29.834400000000002
185309,2023-12-20,30.0
85658,2024-02-21,30.0
87153,2024-02-23,30.0
90209,2024-02-25,29.886899999999997
278663,2023-10-16,30.0
223126,2023-11-14,30.0
203670,2023-12-31,30.0
180668,2023-12-20,30.0
116413,2024-01-17,29.8578
57763,2024-02-02,30.0
185984,2023-12-20,29.7717
237384,2023-11-22,30.0
188900,2023-12-22,30.0
188651,2023-12-22,30.0
33789,2024-03-19,30.0
304595,2023-10-30,30.0
8865,2024-03-04,29.8656
120414,2024-01-18,30.0
62379,2024-02-05,30.0
196190,2023-12-27,30.0
116899,2024-01-19,30.0
139658,2024-01-27,30.0
272676,2023-10-13,30.0
130443,2024-01-23,30.0
79175,2024-02-17,29.817600000000002
183439,2023-12-19,30.0
212122,2023-11-07,30.0
293907,2023-10-26,30.0
236880,2023-11-23,30.0
10841,2024-03-05,30.0
278598,2023-10-16,30.0
261653,2023-10-08,30.0
26706,2024-03-15,30.0
151973,2024-02-02,30.0
277594,2023-10-15,30.0
145614,2024-01-29,30.0
247581,2023-11-29,30.0
180614,2023-12-17,30.0
275085,2023-10-14,30.0
51220,2024-03-29,29.7915
282177,2023-10-18,30.0
239687,2023-11-23,30.0
269981,2023-10-11,30.0
49662,2024-03-28,30.0
10536,2024-03-05,29.872799999999998
154819,2023-12-02,30.0
249080,2023-11-30,30.0
154191,2023-12-02,29.816100000000002
298748,2023-10-27,30.0
175025,2023-12-17,30.0
141101,2024-01-27,30.0
270644,2023-10-12,30.0
275538,2023-10-14,30.0
213238,2023-11-08,29.839199999999998
66887,2024-02-08,30.0
59744,2024-02-05,29.8431
28492,2024-03-16,29.907600000000002
123259,2024-01-21,30.0
302216,2023-10-29,29.781299999999998
258920,2023-10-05,30.0
98075,2024-03-01,30.0
180469,2023-12-17,30.0
220630,2023-11-13,30.0
211470,2023-11-05,30.0
160858,2023-12-06,30.0
288217,2023-10-21,30.0
40851,2024-03-23,30.0
160789,2023-12-06,29.909399999999998
171734,2023-12-12,30.0
203483,2023-12-31,30.0
145953,2024-01-29,30.0
172962,2023-12-13,30.0
97320,2024-03-01,30.0
82404,2024-02-19,30.0
78781,2024-02-17,30.0
34376,2024-03-19,30.0
274940,2023-10-14,30.0
288889,2023-10-21,30.0
261649,2023-10-07,30.0
195286,2023-12-26,30.0
227116,2023-11-15,30.0
235801,2023-11-21,30.0
127512,2024-01-21,30.0
138062,2024-01-26,30.0
218338,2023-11-09,29.8917
139159,2024-01-26,30.0
19918,2024-03-11,29.793899999999997
21946,2024-03-12,29.7621
153418,2024-02-01,30.0
46771,2024-03-26,30.0
51596,2024-03-29,30.0
23231,2024-03-13,30.0
246165,2023-11-28,30.0
238569,2023-11-23,30.0
253946,2023-10-04,30.0
50661,2024-03-29,30.0
172028,2023-12-15,30.0
156977,2023-12-03,30.0
127981,2024-01-22,30.0
83650,2024-02-21,30.0
76269,2024-02-15,29.8083
115925,2024-01-17,30.0
84463,2024-02-21,30.0
281534,2023-10-17,30.0
160949,2023-12-06,30.0
157287,2023-12-04,30.0
145492,2024-01-31,30.0
114201,2024-01-16,29.907899999999998
295075,2023-10-25,30.0
205158,2024-01-03,30.0
143819,2024-01-28,30.0
289581,2023-10-22,30.0
227785,2023-11-16,30.0
280296,2023-10-17,30.0
105668,2024-01-12,30.0
135226,2024-01-25,30.0
53055,2024-04-01,30.0
7664,2024-03-05,30.0
274364,2023-10-14,30.0
142320,2024-01-28,29.8902
152789,2024-02-01,30.0
232877,2023-11-22,30.0
53786,2024-03-30,30.0
188871,2023-12-22,30.0
303340,2023-10-29,30.0
30080,2024-03-17,30.0
84458,2024-02-21,30.0
76419,2024-02-15,30.0
254419,2023-10-03,30.0
19962,2024-03-12,30.0
295858,2023-10-25,30.0
222657,2023-11-13,30.0
149716,2024-01-31,30.0
69164,2024-02-10,29.79
251881,2023-10-02,30.0
86089,2024-02-22,29.848200000000002
127083,2024-01-21,29.903100000000002
35254,2024-03-20,29.8539
180583,2023-12-17,29.8938
38492,2024-03-22,29.7906
35408,2024-03-20,30.0
139462,2024-01-26,30.0
246270,2023-11-28,30.0
152682,2024-02-01,30.0
178702,2023-12-16,29.7831
224303,2023-11-13,30.0
106242,2024-01-13,30.0
169133,2023-12-10,30.0
4875,2024-03-02,30.0
282491,2023-10-18,30.0
150895,2024-01-31,30.0
207927,2023-11-02,30.0
207450,2023-11-05,30.0
122891,2024-01-20,29.801099999999998
39173,2024-03-22,30.0
248076,2023-11-29,30.0
10723,2024-03-08,30.0
174359,2023-12-14,29.8749
227942,2023-11-16,29.8683
181095,2023-12-18,30.0
218194,2023-11-09,30.0
173154,2023-12-13,30.0
14584,2024-03-08,30.0
8233,2024-03-04,30.0
280557,2023-10-18,29.8866
12776,2024-03-06,30.0
123283,2024-01-20,30.0
167194,2023-12-12,29.8317
40512,2024-03-24,30.0
207797,2023-11-02,29.832900000000002
218797,2023-11-10,30.0
74833,2024-02-14,30.0
107648,2024-01-13,29.895000000000003
172067,2023-12-15,30.0
8778,2024-03-06,30.0
293245,2023-10-24,30.0
41514,2024-03-23,29.894099999999998
58812,2024-02-03,30.0
241477,2023-11-26,30.0
267197,2023-10-12,30.0
102016,2024-01-11,30.0
276781,2023-10-15,30.0
106293,2024-01-13,29.8422
162523,2023-12-07,30.0
287545,2023-10-21,29.8521
81239,2024-02-18,30.0
194465,2023-12-25,30.0
83491,2024-02-20,30.0
8825,2024-03-04,29.7855
228816,2023-11-16,29.7873
126721,2024-01-21,30.0
266205,2023-10-09,30.0
304694,2023-10-30,30.0
230968,2023-11-18,30.0
308558,2023-11-01,30.0
178744,2023-12-16,29.7687
303988,2023-11-02,29.8035
41648,2024-03-23,29.7696
149048,2024-01-31,30.0
144425,2024-01-29,30.0
285148,2023-10-19,30.0
179531,2023-12-17,30.0
173438,2023-12-13,30.0
95824,2024-02-29,30.0
277257,2023-10-16,30.0
101283,2024-01-14,29.8119
301038,2023-10-31,30.0
87711,2024-02-23,29.7849
242015,2023-11-28,30.0
42161,2024-03-24,30.0
119316,2024-01-18,30.0
290017,2023-10-24,29.8551
116069,2024-01-17,30.0
236240,2023-11-21,30.0
135101,2024-01-25,30.0
199086,2023-12-28,30.0
165855,2023-12-09,30.0
180473,2023-12-17,30.0
184273,2023-12-19,30.0
271754,2023-10-12,29.7849
23483,2024-03-13,29.852700000000002
217746,2023-11-09,30.0
167034,2023-12-09,30.0
261815,2023-10-09,30.0
257595,2023-10-05,30.0
148744,2024-01-30,30.0
260394,2023-10-06,29.8188
124161,2024-01-20,30.0
110879,2024-01-15,29.8659
223928,2023-11-13,30.0
49160,2024-03-28,29.7903
164916,2023-12-11,30.0
263520,2023-10-08,30.0
170532,2023-12-11,30.0
20212,2024-03-11,29.874299999999998
192257,2023-12-24,29.7792
33715,2024-03-19,30.0
78765,2024-02-17,30.0
145289,2024-01-29,30.0
193144,2023-12-28,29.7792
273601,2023-10-13,30.0
306914,2023-10-31,30.0
93649,2024-02-27,29.8413
174245,2023-12-13,30.0
151281,2024-01-31,30.0
35621,2024-03-21,30.0
165175,2023-12-11,30.0
206666,2023-11-02,30.0
11653,2024-03-06,30.0
245587,2023-11-27,29.7834
204439,2023-12-31,29.8689
229274,2023-11-17,30.0
163566,2023-12-08,30.0
27940,2024-03-15,29.8266
166070,2023-12-09,30.0
185373,2023-12-20,29.834699999999998
72283,2024-02-12,30.0
120933,2024-01-19,30.0
14944,2024-03-08,30.0
172954,2023-12-13,30.0
60392,2024-02-07,30.0
78503,2024-02-18,30.0
128223,2024-01-22,29.8317
262546,2023-10-07,30.0
191067,2023-12-24,30.0
47858,2024-03-27,30.0
116121,2024-01-17,30.0
238525,2023-11-23,30.0
35026,2024-03-22,29.795399999999997
67353,2024-02-09,30.0
290968,2023-10-23,30.0
225483,2023-11-14,30.0
180342,2023-12-17,30.0
48764,2024-03-27,30.0
52956,2024-03-31,30.0
251323,2023-12-01,30.0
275339,2023-10-14,30.0
26481,2024-03-14,29.8521
36242,2024-03-20,29.7999
65743,2024-02-08,29.892599999999998
107197,2024-01-13,30.0
297580,2023-10-26,30.0
93736,2024-02-27,29.7654
81328,2024-02-19,29.7729
95283,2024-02-28,30.0
149372,2024-02-03,30.0
98836,2024-01-10,30.0
72003,2024-02-12,30.0
178830,2023-12-16,29.890800000000002
179670,2023-12-17,29.8815
234668,2023-11-20,30.0
80075,2024-02-18,30.0
266293,2023-10-09,30.0
111041,2024-01-15,30.0
70398,2024-02-11,30.0
145128,2024-01-29,30.0
140287,2024-01-27,30.0
242718,2023-11-26,30.0
297866,2023-10-26,30.0
198404,2023-12-31,30.0
306894,2023-10-31,30.0
17197,2024-03-09,30.0
166845,2023-12-09,30.0
210048,2023-11-04,30.0
77042,2024-02-15,30.0
85810,2024-02-22,30.0
87562,2024-02-24,30.0
178535,2023-12-16,30.0
230030,2023-11-17,30.0
53578,2024-03-30,30.0
231338,2023-11-18,30.0
234539,2023-11-22,30.0
302749,2023-10-29,29.8938
242152,2023-11-25,30.0
191365,2023-12-24,30.0
268133,2023-10-10,30.0
226823,2023-11-15,29.8734
13240,2024-03-07,30.0
36891,2024-03-21,30.0
189194,2023-12-22,30.0
203298,2024-01-03,30.0
214685,2023-11-07,30.0
7771,2024-03-04,30.0
22684,2024-03-12,30.0
124560,2024-01-20,29.9055
17742,2024-03-09,29.816399999999998
284676,2023-10-19,29.7777
43095,2024-03-24,30.0
134949,2024-01-25,30.0
260979,2023-10-06,30.0
87731,2024-02-23,30.0
65706,2024-02-08,30.0
203309,2023-12-31,30.0
283979,2023-10-19,30.0
68817,2024-02-12,29.906399999999998
132934,2024-01-24,30.0
58552,2024-02-03,30.0
106748,2024-01-13,30.0
223179,2023-11-12,30.0
302728,2023-10-29,29.8539
228100,2023-11-16,30.0
193437,2023-12-25,30.0
292553,2023-10-23,30.0
308719,2023-11-03,30.0
82290,2024-02-19,29.8059
278560,2023-10-16,30.0
85630,2024-02-21,30.0
179361,2023-12-17,30.0
11303,2024-03-06,29.787
170559,2023-12-13,30.0
212841,2023-11-07,29.796
144015,2024-01-28,30.0
267182,2023-10-10,30.0
19086,2024-03-13,30.0
162703,2023-12-07,30.0
211512,2023-11-05,30.0
230331,2023-11-17,30.0
102659,2024-01-11,30.0
122516,2024-01-19,30.0
250597,2023-12-01,30.0
7079,2024-03-03,30.0
106430,2024-01-15,30.0
139671,2024-01-27,30.0
284510,2023-10-19,30.0
272209,2023-10-13,30.0
125041,2024-01-20,30.0
128035,2024-01-22,30.0
187492,2023-12-21,29.876700000000003
23145,2024-03-12,30.0
299952,2023-10-27,30.0
60669,2024-02-04,30.0
150879,2024-01-31,30.0
18561,2024-03-10,30.0
266585,2023-10-09,30.0
292526,2023-10-23,30.0
30366,2024-03-17,30.0
226650,2023-11-15,30.0
182408,2023-12-18,30.0
301684,2023-10-28,29.8842
106971,2024-01-13,30.0
121275,2024-01-19,30.0
57416,2024-02-02,30.0
208682,2023-11-03,30.0
290712,2023-10-22,30.0
67816,2024-02-09,30.0
202136,2024-01-01,30.0
175303,2023-12-14,30.0
248646,2023-11-29,30.0
296169,2023-10-25,30.0
5190,2024-03-02,29.8986
161194,2023-12-06,30.0
253376,2023-10-03,30.0
163734,2023-12-07,30.0
68216,2024-02-09,29.869799999999998
50331,2024-03-28,30.0
285429,2023-10-19,29.766
61986,2024-02-05,30.0
42829,2024-03-24,30.0
308726,2023-11-01,30.0
48202,2024-03-27,30.0
119196,2024-01-19,30.0
150208,2024-01-31,30.0
27221,2024-03-15,29.854200000000002
78551,2024-02-16,30.0
79944,2024-02-21,30.0
151055,2024-01-31,30.0
173807,2023-12-13,30.0
143288,2024-01-28,30.0
242671,2023-11-25,30.0
187799,2023-12-22,29.8431
165715,2023-12-09,29.8191
40991,2024-03-23,30.0
67279,2024-02-09,30.0
149741,2024-01-31,30.0
301178,2023-10-28,30.0
172936,2023-12-13,30.0
117402,2024-01-17,30.0
187602,2023-12-21,30.0
283671,2023-10-18,30.0
135961,2024-01-25,30.0
93130,2024-02-27,30.0
162581,2023-12-10,30.0
149873,2024-01-31,30.0
100423,2024-01-10,30.0
70261,2024-02-11,30.0
111242,2024-01-15,29.8638
275455,2023-10-14,30.0
305590,2023-10-31,29.8236
230617,2023-11-17,30.0
184640,2023-12-20,30.0
244558,2023-11-27,30.0
239084,2023-11-23,30.0
13749,2024-03-07,30.0
226908,2023-11-15,29.909399999999998
119560,2024-01-18,30.0
237901,2023-11-22,30.0
278175,2023-10-16,30.0
179850,2023-12-17,30.0
75744,2024-02-15,30.0
225824,2023-11-14,30.0
220262,2023-11-11,30.0
132666,2024-01-27,30.0
189559,2023-12-23,30.0
254666,2023-10-03,30.0
255295,2023-10-03,29.8632
220560,2023-11-14,30.0
12708,2024-03-06,30.0
231546,2023-11-18,30.0
202766,2023-12-30,30.0
255737,2023-10-04,30.0
158009,2023-12-04,29.779500000000002
77953,2024-02-16,30.0
292825,2023-10-25,29.7717
194468,2023-12-25,30.0
275731,2023-10-14,29.839199999999998
212278,2023-11-05,30.0
306874,2023-10-31,30.0
302649,2023-10-29,30.0
50426,2024-03-28,29.7654
25107,2024-03-14,30.0
5230,2024-03-02,30.0
279711,2023-10-16,30.0
268688,2023-10-11,29.8884
286607,2023-10-20,30.0
303287,2023-11-01,30.0
114486,2024-01-17,30.0
299957,2023-10-29,30.0
140140,2024-01-27,29.895000000000003
294548,2023-10-24,29.862
108331,2024-01-14,30.0
87440,2024-02-23,29.826
283493,2023-10-18,30.0
117428,2024-01-17,30.0
66745,2024-02-09,30.0
122806,2024-01-21,30.0
104796,2024-01-12,30.0
226126,2023-11-14,30.0
77948,2024-02-16,30.0
274736,2023-10-14,30.0
232575,2023-11-19,30.0
123586,2024-01-20,30.0
294569,2023-10-24,30.0
21757,2024-03-12,30.0
263620,2023-10-08,30.0
86604,2024-02-22,30.0
273114,2023-10-13,30.0
140358,2024-01-27,30.0
250333,2023-11-30,30.0
283369,2023-10-18,30.0
70342,2024-02-11,30.0
33158,2024-03-18,30.0
35929,2024-03-20,30.0
148265,2024-01-30,30.0
60070,2024-02-03,30.0
298219,2023-10-26,30.0
146898,2024-01-30,29.8593
234167,2023-11-20,30.0
25765,2024-03-14,30.0
201875,2023-12-30,30.0
267175,2023-10-10,30.0
217271,2023-11-09,30.0
203478,2023-12-31,30.0
72111,2024-02-15,30.0
257515,2023-10-05,30.0
174716,2023-12-14,30.0
267516,2023-10-10,30.0
53153,2024-03-30,30.0
50383,2024-03-28,29.8674
31349,2024-03-17,30.0
21788,2024-03-12,29.886899999999997
109598,2024-01-16,30.0
242311,2023-11-25,30.0
160140,2023-12-05,29.8182
106156,2024-01-13,30.0
47388,2024-03-27,30.0
175269,2023-12-15,30.0
71415,2024-02-12,30.0
225692,2023-11-14,30.0
199030,2023-12-30,29.8821
242604,2023-11-25,29.784299999999998
172521,2023-12-12,30.0
213998,2023-11-06,30.0
262268,2023-10-09,30.0
177469,2023-12-15,30.0
241458,2023-11-25,30.0
141198,2024-01-29,30.0
198959,2023-12-28,30.0
135059,2024-01-25,30.0
187597,2023-12-21,30.0
203792,2023-12-31,30.0
231805,2023-11-18,29.8182
121571,2024-01-19,30.0
4646,2024-03-02,30.0
5215,2024-03-02,30.0
238897,2023-11-23,30.0
124282,2024-01-21,30.0
274352,2023-10-14,30.0
190257,2023-12-23,30.0
223007,2023-11-12,30.0
235084,2023-11-22,30.0
139683,2024-01-27,30.0
172269,2023-12-14,29.79
141813,2024-01-27,30.0
136920,2024-01-25,30.0
159790,2023-12-05,30.0
106022,2024-01-13,30.0
103937,2024-01-12,29.876700000000003
15121,2024-03-08,30.0
289267,2023-10-24,30.0
98438,2024-01-10,29.801099999999998
253027,2023-10-02,30.0
132749,2024-01-24,30.0
117424,2024-01-17,29.8128
60123,2024-02-04,30.0
207720,2023-11-02,30.0
41166,2024-03-23,30.0
209509,2023-11-03,30.0
199922,2023-12-29,30.0
35491,2024-03-20,30.0
21719,2024-03-12,30.0
147880,2024-01-30,30.0
151589,2024-02-01,30.0
194683,2023-12-26,30.0
177466,2023-12-15,30.0
163962,2023-12-08,30.0
136889,2024-01-26,30.0
108393,2024-01-14,30.0
38235,2024-03-21,30.0
34593,2024-03-19,30.0
237718,2023-11-22,30.0
200286,2023-12-29,30.0
299496,2023-10-27,30.0
154826,2023-12-02,30.0
200913,2023-12-29,29.7924
126252,2024-01-24,30.0
139205,2024-01-26,30.0
250099,2023-11-30,30.0
121465,2024-01-19,30.0
33150,2024-03-18,30.0
7280,2024-03-03,29.7927
275926,2023-10-15,30.0
81123,2024-02-18,29.8818
97062,2024-03-01,30.0
137526,2024-01-26,30.0
169964,2023-12-11,30.0
46329,2024-03-26,30.0
113250,2024-01-16,29.8797
195152,2023-12-26,30.0
35175,2024-03-20,30.0
136140,2024-01-25,30.0
85605,2024-02-21,30.0
282333,2023-10-18,29.810699999999997
47374,2024-03-27,29.8254
15867,2024-03-08,30.0
307237,2023-10-31,30.0
79158,2024-02-17,30.0
90438,2024-02-27,29.9067
229958,2023-11-18,30.0
267316,2023-10-10,30.0
279884,2023-10-17,30.0
147449,2024-01-30,30.0
296697,2023-10-26,30.0
4127,2024-03-04,30.0
173739,2023-12-13,30.0
194692,2023-12-26,30.0
74256,2024-02-14,30.0
75447,2024-02-14,29.834400000000002
139654,2024-01-27,29.8533
128633,2024-01-22,29.7972
45280,2024-03-25,30.0
86443,2024-02-22,30.0
19675,2024-03-10,30.0
69108,2024-02-10,30.0
59414,2024-02-03,30.0
148655,2024-01-30,30.0
133212,2024-01-24,30.0
251245,2023-12-01,30.0
73638,2024-02-13,30.0
263173,2023-10-08,29.796300000000002
75041,2024-02-14,30.0
50991,2024-03-29,29.773500000000002
233800,2023-11-20,30.0
88274,2024-02-26,30.0
155293,2023-12-02,30.0
158237,2023-12-04,29.8494
297882,2023-10-26,29.820899999999998
226743,2023-11-15,29.8515
47429,2024-03-27,30.0
58987,2024-02-03,30.0
80148,2024-02-18,30.0
303699,2023-10-29,30.0
82144,2024-02-19,30.0
120264,2024-01-18,29.847
206858,2023-11-02,30.0
285693,2023-10-20,30.0
26613,2024-03-17,29.816100000000002
149648,2024-01-31,30.0
166373,2023-12-09,30.0
273259,2023-10-13,30.0
32180,2024-03-19,29.8458
123763,2024-01-20,30.0
301421,2023-10-28,29.8023
207010,2023-11-02,30.0
193687,2023-12-28,30.0
157771,2023-12-06,29.8287
159604,2023-12-05,30.0
64808,2024-02-07,29.8746
296502,2023-10-26,30.0
146449,2024-01-29,30.0
38797,2024-03-22,30.0
186201,2023-12-21,30.0
152709,2024-02-01,30.0
287115,2023-10-20,29.849700000000002
238535,2023-11-23,30.0
284226,2023-10-19,30.0
223436,2023-11-15,30.0
152555,2024-02-01,30.0
95731,2024-02-29,30.0
113346,2024-01-16,30.0
105379,2024-01-12,30.0
5473,2024-03-05,30.0
283902,2023-10-19,30.0
294073,2023-10-27,29.8932
113899,2024-01-16,29.7879
63628,2024-02-06,30.0
254038,2023-10-03,30.0
229675,2023-11-17,29.791800000000002
275778,2023-10-16,30.0
253302,2023-10-02,30.0
121119,2024-01-19,30.0
82163,2024-02-19,30.0
9578,2024-03-08,29.869799999999998
66259,2024-02-08,30.0
130032,2024-01-22,30.0
264306,2023-10-08,30.0
102487,2024-01-11,30.0
25917,2024-03-15,29.7732
182482,2023-12-18,30.0
256734,2023-10-04,29.849700000000002
61117,2024-02-06,29.876700000000003
193881,2023-12-25,30.0
164214,2023-12-08,30.0
113121,2024-01-17,29.9007
269508,2023-10-11,30.0
292200,2023-10-23,30.0
258806,2023-10-05,30.0
102108,2024-01-11,29.8155
47650,2024-03-30,29.8128
231089,2023-11-18,30.0
164786,2023-12-10,30.0
42079,2024-03-24,30.0
166419,2023-12-09,29.7894
305488,2023-10-30,30.0
266097,2023-10-09,30.0
144327,2024-01-29,30.0
42034,2024-03-23,30.0
104859,2024-01-12,30.0
237817,2023-11-22,30.0
275758,2023-10-14,30.0
206034,2024-01-01,30.0
121216,2024-01-19,30.0
10266,2024-03-05,30.0
283459,2023-10-18,30.0
305854,2023-10-31,30.0
258050,2023-10-05,30.0
46895,2024-03-26,30.0
274201,2023-10-14,30.0
268962,2023-10-11,30.0
146369,2024-01-29,30.0
118777,2024-01-21,30.0
93049,2024-02-27,30.0
140093,2024-01-27,29.8278
169831,2023-12-11,29.9085
217963,2023-11-09,30.0
25970,2024-03-14,30.0
53186,2024-03-30,30.0
116176,2024-01-17,30.0
94174,2024-02-28,30.0
99422,2024-01-13,30.0
101122,2024-01-11,30.0
95410,2024-02-29,30.0
182096,2023-12-18,30.0
63752,2024-02-06,30.0
194670,2023-12-26,30.0
282944,2023-10-18,30.0
139425,2024-01-26,29.7834
176834,2023-12-15,30.0
60943,2024-02-04,30.0
132583,2024-01-24,29.907600000000002
137680,2024-01-26,29.8203
7274,2024-03-03,30.0
225594,2023-11-16,29.817600000000002
39884,2024-03-23,30.0
67365,2024-02-09,29.898
184915,2023-12-20,30.0
34867,2024-03-19,30.0
219350,2023-11-10,30.0
238381,2023-11-23,29.8668
217647,2023-11-12,29.8158
14066,2024-03-07,30.0
41090,2024-03-24,29.7738
143695,2024-01-28,30.0
139850,2024-01-27,30.0
175191,2023-12-14,30.0
19024,2024-03-10,30.0
217435,2023-11-09,30.0
288500,2023-10-21,29.8974
117410,2024-01-20,30.0
18437,2024-03-10,29.895599999999998
202653,2023-12-30,30.0
265412,2023-10-09,30.0
66604,2024-02-08,30.0
260053,2023-10-06,30.0
155900,2023-12-03,30.0
282119,2023-10-18,29.7801
87553,2024-02-23,30.0
212992,2023-11-06,30.0
123060,2024-01-20,30.0
256182,2023-10-06,30.0
262210,2023-10-07,30.0
164289,2023-12-08,30.0
228761,2023-11-16,30.0
145714,2024-01-29,30.0
47812,2024-03-27,30.0
178232,2023-12-16,29.782799999999998
220295,2023-11-13,30.0
44386,2024-03-25,30.0
9752,2024-03-05,30.0
22986,2024-03-12,30.0
101695,2024-01-11,30.0
134195,2024-01-24,29.791800000000002
28415,2024-03-16,30.0
205419,2024-01-03,30.0
226439,2023-11-15,29.7729
139480,2024-01-26,30.0
139642,2024-01-27,30.0
189695,2023-12-23,29.8674
127168,2024-01-21,30.0
95217,2024-02-28,30.0
200653,2023-12-29,29.904
187693,2023-12-21,30.0
